nombre;tipo;detalle_tipo_rotacion;tema;fecha_edicion;fecha_inicio;fecha_fin;anio;mes;dia_inicio;dia_fin;fecha_texto;sitioWeb;categoria;frecuencia;agrupacion;provincia;entidadOrganizadora;sedeRaw;localidad;sedeOriginalLLM;sedeRaw_corregida;sedeMatchScore;sedeRequiereRevision;entidadOriginalLLM;matchScore;requiereRevision
18ª Conferencia Anual de Redes de Gobierno y Ciudades Inteligentes;Conferencia;Provincial;Gobierno/Sindical;2025-09-18;2025-09-18;2025-09-18;2025;Sep;18;18;18 Sep 2025;https://lujandecuyo.gob.ar/2025/09/18/allasino-inauguro-en-potrerillos-la-18a-conferencia-anual-de-redes-de-gobierno-y-ciudades-inteligentes/;Gubernamental;Anual;CONGRESOS Y CONVENCIONES;Mendoza;ERROR;Gran Hotel Potrerillos;POTRERILLOS;ERROR;ERROR;0.0;Sí;ERROR;0.0;Sí
Psicomotricidad en la Educación. Diferentes niveles de intervención;Conferencia;Provincial;Educación;2025-10-13;2025-10-23;2025-10-23;2025;octubre;23;23;jueves 23 de octubre, de 18 a 21;https://educacion.uncuyo.edu.ar/abordaran-la-psicomotricidad-en-la-educacion;Académico;Anual;CONGRESOS Y CONVENCIONES;Mendoza;ERROR;Sede Centro de la Facultad de Educación ubicada en Sobremonte 81 de Ciudad;Desconocido;ERROR;ERROR;0.0;Sí;ERROR;0.0;Sí
RAAA67;Encuentro;Nacional - Regional (Cuyo);Ciencias naturales y exactas;;;;2025;;;;esta semana;https://um.edu.ar/noticias/exito-en-la-67-a-reunion-anual-de-la-asociacion-argentina-de-astronomia/;Académico;Anual;CONGRESOS Y CONVENCIONES;Mendoza;ERROR;Centro de Congresos y Exposiciones “Dr. Emilio Civit”, Ciudad de Mendoza;Desconocido;ERROR;ERROR;0.0;Sí;ERROR;0.0;Sí
Encuentro Internacional de Constitucionalistas;Encuentro;Nacional;Derecho;2025-09-18;2025-11-20;2025-11-21;2025;noviembre;20;21;20 y 21 de noviembre;https://colabogmza.com.ar/inscriben-a-encuentro-internacional-de-constitucionalistas/;Académico;Anual;CONGRESOS Y CONVENCIONES;Mendoza;ERROR;Centro de Congresos y Convenciones, Villa La Angostura;Desconocido;ERROR;ERROR;0.0;Sí;ERROR;0.0;Sí
Semana de la Odontología Latinoamericana 2025;Jornada;Nacional - Regional (Cuyo);Odontología;2025-09-22;2025-09-29;2025-10-02;2025;septiembre;29;2;del 29 de septiembre al 2 de octubre;https://www.fodonto.uncuyo.edu.ar/semana-odonto-2025;Académico;Anual;CONGRESOS Y CONVENCIONES;Mendoza;ERROR;Facultad de Odontología UNCuyo;Desconocido;ERROR;ERROR;0.0;Sí;ERROR;0.0;Sí
XXXII Jornadas Nacionales de la Red Universitaria de Educación Especial (RUEDES) y las XXVI Jornadas Nacionales de la Red de Estudiantes de Cátedras y Carreras de Educación Especial (RECCEE);Jornada;Nacional;Educación;2025-09-26;2025-09-26;2025-09-26;2025;septiembre;26;26;26 de septiembre de 2025;https://educacion.uncuyo.edu.ar/mas-de-250-personas-participaron-del-encuentro-de-educacion-especial;Académico;Anual;CONGRESOS Y CONVENCIONES;Mendoza;ERROR;Facultad de Educación de la UNCuyo;Desconocido;ERROR;ERROR;0.0;Sí;ERROR;0.0;Sí
XXXII Jornadas Nacionales RUEDES y XXVI Jornadas Nacionales RECCEE;Jornada;Nacional;Educación;2025-09-24;2025-09-25;2025-09-26;2025;septiembre;25;26;el jueves 25 y viernes 26 de septiembre;https://educacion.uncuyo.edu.ar/especialistas-en-accesibilidad-e-inclusion-disertaran-en-las-jornadas-nacionales-de-educacion-especial;Académico;Anual;CONGRESOS Y CONVENCIONES;Mendoza;ERROR;Facultad de Educación de la UNCuyo, sede Campus de la Facultad, ubicada en el Centro Universitario, Ciudad de Mendoza;Desconocido;ERROR;ERROR;0.0;Sí;ERROR;0.0;Sí
Salutación especial;Otro tipo de evento;NS/NC;Educación;2018-09-11;2025-09-11;2025-09-11;2025;septiembre;11;11;11 de septiembre;https://educacion.uncuyo.edu.ar/feliz-dia-maestros-y-maestras;Académico;Anual;FUERA DEL ALCANCE DEL OETR;Mendoza;ERROR;Facultad de Educación;MENDOZA;ERROR;ERROR;0.0;Sí;ERROR;0.0;Sí
XLVII Curso Interamericano sobre Migraciones Internacionales;Seminario;Nacional;Otro;2025-09-22;2025-09-22;2025-09-22;2025;septiembre;22;22;22 de septiembre de 2025;https://www.argentina.gob.ar/noticias/migraciones-fue-sede-de-la-apertura-del-xlvii-curso-interamericano-sobre-migraciones;Gubernamental;Anual;CONGRESOS Y CONVENCIONES;Mendoza;ERROR;Sede Central del organismo;Desconocido;ERROR;ERROR;0.0;Sí;ERROR;0.0;Sí
18° Conferencia Anual de Redes de Gobiernos y Ciudades Inteligentes;Conferencia;Nacional;Tecnología;2025-09-19;2025-09-19;2025-09-19;2025;Sep;19;19;19 Sep 2025;https://lujandecuyo.gob.ar/2025/09/19/lujan-de-cuyo-cerro-con-exito-la-18-conferencia-anual-de-redes-de-gobiernos-y-ciudades-inteligentes/;Gubernamental;Anual;CONGRESOS Y CONVENCIONES;Mendoza;ERROR;Gran Hotel Potrerillos;POTRERILLOS;ERROR;ERROR;0.0;Sí;ERROR;0.0;Sí
Conferencia Anual de Redes de Gobierno y Ciudades Inteligentes;Conferencia;Nacional;Gobierno/Sindical;2025-09-18;2025-09-18;2025-09-18;2025;Sep;18;18;18 Sep 2025;https://lujandecuyo.gob.ar/2025/09/18/allasino-inauguro-en-potrerillos-la-18a-conferencia-anual-de-redes-de-gobierno-y-ciudades-inteligentes/;Gubernamental;Anual;CONGRESOS Y CONVENCIONES;Mendoza;ERROR;Gran Hotel Potrerillos;POTRERILLOS;ERROR;ERROR;0.0;Sí;ERROR;0.0;Sí
RAAA67;Congreso;Nacional;Ciencias naturales y exactas;;;;2025;;;;;https://um.edu.ar/noticias/exito-en-la-67-a-reunion-anual-de-la-asociacion-argentina-de-astronomia/;Académico;Anual;CONGRESOS Y CONVENCIONES;Mendoza;ERROR;Centro de Congresos y Exposiciones “Dr. Emilio Civit”;Desconocido;ERROR;ERROR;0.0;Sí;ERROR;0.0;Sí
Oratoria para principiantes;Workshop;Nacional - Regional (Cuyo);Comunicación;;2025-10-15;2025-11-07;2025;octubre;15;7;15, 17, 22, 24, 29 y 31 de octubre y 05 y 07 de noviembre de 2025;https://ffyl.uncuyo.edu.ar/cursos/curso/oratoria-para-principiantes;Académico;Anual;FERIAS Y EXPOSICIONES;Mendoza;ERROR;FFyL de la UNCUYO;Desconocido;ERROR;ERROR;0.0;Sí;ERROR;0.0;Sí
Semana de la Odontología Latinoamericana 2025;Jornada;Nacional - Regional (Cuyo);Odontología;2025-09-22;2025-09-29;2025-10-02;2025;septiembre;29;2;del 29 de septiembre al 2 de octubre;https://www.fodonto.uncuyo.edu.ar/semana-odonto-2025;Académico;Anual;CONGRESOS Y CONVENCIONES;Mendoza;ERROR;"Peatonal Sarmiento; Facultad de Odontología UNCuyo; Aula Magna; Jardín “Caritas Dulces” (Jardín maternal de la Universidad Nacional de Cuyo); SUM";Desconocido;ERROR;ERROR;0.0;Sí;ERROR;0.0;Sí
Encuentro Federal por la Transformación de la Escuela Secundaria;Encuentro;Nacional;Educación;2025-09-26;;;2025;;;;"26 de septiembre de 2025; se desarrolla durante toda la semana";https://www.argentina.gob.ar/noticias/encuentro-federal-por-la-transformacion-de-la-escuela-secundaria;Gubernamental;Anual;CONGRESOS Y CONVENCIONES;Mendoza;ERROR;;Desconocido;ERROR;ERROR;0.0;Sí;ERROR;0.0;Sí
Homenaje al Dr. Edberto Oscar Acevedo (1926-2015);Conferencia;Local;Ciencias históricas y sociales;2017-08-25;2025-09-08;2025-09-08;2025;septiembre;8;8;8 de septiembre;https://ffyl.uncuyo.edu.ar/homenaje-al-profesor-dr-edberto-oscar-acevedo-1926-2015;Académico;Anual;CONGRESOS Y CONVENCIONES;Mendoza;ERROR;aula C 12;MENDOZA;ERROR;ERROR;0.0;Sí;ERROR;0.0;Sí
Natural Race 2025;Evento Deportivo Internacional;Nacional - Regional (Cuyo);Deporte y ocio;2025-09-09;2025-09-21;2025-09-21;2025;septiembre;21;21;21 de septiembre;https://www.mendovoz.com/deportes/polideportivo/2025/9/9/presentaron-oficialmente-la-cuarta-edicion-de-la-natural-race-2025-161209.html;Gubernamental;Anual;FUERA DEL ALCANCE DEL OETR;Mendoza;ERROR;Parque Deportivo de Montaña de la Ciudad de Mendoza;Desconocido;ERROR;ERROR;0.0;Sí;ERROR;0.0;Sí
Jornadas Nacionales de Educación Especial;Jornada;Nacional;Educación;2025-09-25;2025-09-25;2025-09-26;2025;septiembre;25;26;jueves 25 y viernes 26 de septiembre;https://www.uncuyo.edu.ar/prensa/comenzaron-en-la-uncuyo-las-jornadas-nacionales-de-educacion-especial;Académico;Anual;CONGRESOS Y CONVENCIONES;Mendoza;ERROR;Facultad de Educación, Universidad Nacional de Cuyo, Centro Universitario de la Ciudad de Mendoza;Desconocido;ERROR;ERROR;0.0;Sí;ERROR;0.0;Sí
