nombre;tipo;detalle_tipo_rotacion;tema;fecha_edicion;fecha_inicio;fecha_fin;anio;mes;dia_inicio;dia_fin;fecha_texto;sitioWeb;categoria;frecuencia;agrupacion;provincia;entidadOrganizadora;sedeRaw;localidad;sedeOriginalLLM;sedeRaw_corregida;sedeMatchScore;sedeRequiereRevision;entidadOriginalLLM;matchScore;requiereRevision
I Jornada Regional sobre Bibliotecas y Archivos;Jornada;Nacional - Regional (Cuyo);Bibliotecología;2024-03-14;2025-03-14;2025-03-14;2025;marzo;14;14;14 de marzo de 2024;https://educacion.uncuyo.edu.ar/la-facultad-en-los-medios;Académico;Anual;CONGRESOS Y CONVENCIONES;Mendoza;ERROR;Facultad de Educación, Universidad Nacional de Cuyo;MENDOZA;ERROR;ERROR;0.0;Sí;ERROR;0.0;Sí
Cine La calma: ciclo de Desmontajes;Encuentro;Provincial;Arte y diseño;;2025-09-30;2025-09-30;2025;septiembre;30;30;martes 30 de septiembre;https://nave.uncuyo.edu.ar/evento/item/la-calma-en-un-nuevo-ciclo-de-desmontajes;Académico;Anual;CONGRESOS Y CONVENCIONES;Mendoza;ERROR;Sala Verde de la Nave UNCUYO;Desconocido;ERROR;ERROR;0.0;Sí;ERROR;0.0;Sí
Festival Dibujado 2025;Evento Cultural;Nacional - Regional (Cuyo);Arte y diseño;2025-09-12;2025-09-27;2025-09-27;2025;septiembre;27;27;Sábado 27 de septiembre;https://nave.uncuyo.edu.ar/novedad/se-viene-la-previa-del-festival-dibujado-2025;Asociativo;Anual;FUERA DEL ALCANCE DEL OETR;Mendoza;ERROR;Hall Nave UNCUYO;Desconocido;ERROR;ERROR;0.0;Sí;ERROR;0.0;Sí
Cine ¡Nuevo encuentro de la Cofradía Pantera del Cine!;Encuentro;Local;Entretenimiento;2025-09-10;2025-09-10;2025-09-10;2025;septiembre;10;10;miércoles 10 de septiembre;https://nave.uncuyo.edu.ar/evento/item/nuevo-encuentro-de-la-cofradia-pantera-del-cine;Asociativo;Anual;CONGRESOS Y CONVENCIONES;Mendoza;ERROR;Sala Azul, la Nave UNCUYO;MENDOZA;ERROR;ERROR;0.0;Sí;ERROR;0.0;Sí
Comecoco 2024, el cuarto encuentro de industrias creativas mendocinas;Encuentro;Nacional - Regional (Cuyo);Cultura;;2025-09-18;2025-09-21;2025;septiembre;18;21;del 18 al 21 de septiembre;https://fad.uncuyo.edu.ar/categorias/index/noticias;Asociativo;Anual;CONGRESOS Y CONVENCIONES;Mendoza;ERROR;Espacio Cultural;GUAYMALLEN;ERROR;ERROR;0.0;Sí;ERROR;0.0;Sí
XXI Congreso de la Asociación Filosófica Argentina;Congreso;Nacional - Regional (Cuyo);Educación;2025-09-26;2025-09-26;2025-09-26;2025;septiembre;26;26;26 de septiembre de 2025;https://www.uncuyo.edu.ar/prensa/adriana-arpini-profesora-emerita-de-la-uncuyo;Académico;Anual;CONGRESOS Y CONVENCIONES;Mendoza;ERROR;Facultad de Filosofía y Letras, Universidad Nacional de Cuyo;Desconocido;ERROR;ERROR;0.0;Sí;ERROR;0.0;Sí
VI Congreso Interamericano de Prevención Cardiovascular;Congreso;Nacional;Medicina;2025-09-26;2025-10-01;2025-10-04;2025;octubre;1;4;del 1 al 4 de octubre;https://www.umaza.edu.ar/VI-Congreso-Interamericano-de-Prevencion-Cardiovascular;Académico;Anual;CONGRESOS Y CONVENCIONES;Mendoza;ERROR;Hotel Hilton Mendoza;Desconocido;ERROR;ERROR;0.0;Sí;ERROR;0.0;Sí
Seminario de Bibliotecas: Nuevas prácticas con IA para la Investigación y la Docencia;Seminario;Local;Bibliotecología;2025-10-15;2025-10-20;2025-10-21;2025;octubre;20;21;20 y 21 de octubre;https://www.uda.edu.ar/index.php/archivo-novedades-uda;Académico;Anual;CONGRESOS Y CONVENCIONES;Mendoza;ERROR;Universidad Maza (UMAZA) – Mendoza, Argentina;MENDOZA;ERROR;ERROR;0.0;Sí;ERROR;0.0;Sí
Programa de Becas para deportistas federados;Otro tipo de evento;Provincial;Deporte y ocio;2025-09-25;2025-09-24;2025-09-24;2025;septiembre;24;24;miércoles 24 de septiembre;https://www.uda.edu.ar/index.php/categoria-uda/1770-nos-sumamos-al-programa-de-becas-para-deportistas-federados;Gubernamental;Anual;FUERA DEL ALCANCE DEL OETR;Mendoza;ERROR;Salón Blanco del Estadio Malvinas Argentinas;Desconocido;ERROR;ERROR;0.0;Sí;ERROR;0.0;Sí
10º Congreso Latinoamericano DiSur;Congreso;Nacional;Turismo y hotelería;2025-05-19;;;2025;;;;May 19, 2025;https://fad.uncuyo.edu.ar/novedades/todas/20;Académico;Anual;CONGRESOS Y CONVENCIONES;Mendoza;ERROR;FAD;Desconocido;ERROR;ERROR;0.0;Sí;ERROR;0.0;Sí
XXI Congreso de la Asociación Filosófica Argentina;Congreso;Nacional - Regional (Cuyo);Ciencias históricas y sociales;2025-09-26;2025-09-26;2025-09-26;2025;septiembre;26;26;26 de septiembre de 2025;https://www.uncuyo.edu.ar/prensa/adriana-arpini-profesora-emerita-de-la-uncuyo;Académico;Anual;CONGRESOS Y CONVENCIONES;Mendoza;ERROR;Facultad de Filosofía y Letras, Universidad Nacional de Cuyo;MENDOZA;ERROR;ERROR;0.0;Sí;ERROR;0.0;Sí
Evaluación de la Tercera Marcha Federal Universitaria en la UNCUYO;Otro tipo de evento;Nacional - Regional (Cuyo);Educación;2025-09-18;2025-09-17;2025-09-17;2025;septiembre;17;17;ayer (17 de septiembre de 2025);https://www.uncuyo.edu.ar/prensa/evaluacion-de-la-tercera-marcha-federal-universitaria-en-la-uncuyo;Académico;Anual;FUERA DEL ALCANCE DEL OETR;Mendoza;ERROR;Plaza Independencia;MENDOZA;ERROR;ERROR;0.0;Sí;ERROR;0.0;Sí
Tercera Marcha Federal Universitaria;Otro tipo de evento;Nacional - Regional (Cuyo);Educación;2025-09-18;2025-09-18;2025-09-18;2025;septiembre;18;18;18 de septiembre de 2025;https://www.unidiversidad.com.ar/mas-de-20-mil-personas-marcharon-por-la-universidad-publica-en-mendoza;Académico;Anual;FUERA DEL ALCANCE DEL OETR;Mendoza;ERROR;Plaza Independencia, Mendoza;Desconocido;ERROR;ERROR;0.0;Sí;ERROR;0.0;Sí
La UNCUYO vuelve a marchar en defensa de la universidad pública;Otro tipo de evento;Provincial;Educación;2025-09-15;2025-09-17;2025-09-17;2025;septiembre;17;17;miércoles 17 de septiembre desde las 15;https://educacion.uncuyo.edu.ar/la-uncuyo-vuelve-a-marchar-en-defensa-de-la-universidad-publica3466;Asociativo;Anual;FUERA DEL ALCANCE DEL OETR;Mendoza;ERROR;Campus Universitario (inicio) y Plaza Independencia (cierre);Desconocido;ERROR;ERROR;0.0;Sí;ERROR;0.0;Sí
Marcha Federal Universitaria;Otro tipo de evento;Nacional - Regional (Cuyo);Educación;2025-09-17;2025-09-17;2025-09-17;2025;septiembre;17;17;miércoles 17 de septiembre de 2025;https://www.unidiversidad.com.ar/universidades-nacionales-en-riesgo-las-razones-que-impulsan-la-marcha-federal-universitaria;Asociativo;Anual;FUERA DEL ALCANCE DEL OETR;Mendoza;ERROR;rotonda de ingreso al campus de la Universidad Nacional de Cuyo (UNCUYO), Plaza Independencia, Mendoza;MENDOZA;ERROR;ERROR;0.0;Sí;ERROR;0.0;Sí
Actualidad 1 Crimen de Luciano Gómez: eligen a los jurados populares;Otro tipo de evento;NS/NC;Seguridad;2025-10-16;2025-10-16;2025-10-16;2025;10;16;16;16/10/2025;https://diariosanrafael.com.ar/el-ataque-a-la-educacion-publica-mas-que-un-ajuste-una-apuesta-por-el-atraso/;Gubernamental;Anual;FUERA DEL ALCANCE DEL OETR;Mendoza;ERROR;;MENDOZA;ERROR;ERROR;0.0;Sí;ERROR;0.0;Sí
Seminario de Bibliotecas: Nuevas prácticas con IA para la Investigación y la Docencia;Seminario;Local;Bibliotecología;2025-10-15;2025-10-20;2025-10-21;2025;octubre;20;21;20 y 21 de octubre;https://www.uda.edu.ar/index.php/archivo-novedades-uda;Académico;Anual;CONGRESOS Y CONVENCIONES;Mendoza;ERROR;Universidad Maza (UMAZA) – Mendoza, Argentina;Desconocido;ERROR;ERROR;0.0;Sí;ERROR;0.0;Sí
Programa de Becas para deportistas federados;Conferencia;Provincial;Deporte y ocio;2025-09-25;2025-09-24;2025-09-24;2025;septiembre;24;24;24 de septiembre;https://www.uda.edu.ar/index.php/categoria-uda/1770-nos-sumamos-al-programa-de-becas-para-deportistas-federados;Gubernamental;Anual;CONGRESOS Y CONVENCIONES;Mendoza;ERROR;Salón Blanco del Estadio Malvinas Argentinas, Parque General San Martín;MENDOZA;ERROR;ERROR;0.0;Sí;ERROR;0.0;Sí
Programa de becas para deportistas mendocinos federados;Conferencia;Provincial;Deporte y ocio;2025-09-24;2025-09-24;2025-09-24;2025;septiembre;24;24;miércoles, 24 de septiembre de 2025;https://www.mendovoz.com/deportes/polideportivo/2025/9/24/lanzan-un-programa-de-becas-para-deportistas-mendocinos-federados-161920.html;Gubernamental;Anual;CONGRESOS Y CONVENCIONES;Mendoza;ERROR;Salón Blanco del Estadio Malvinas Argentinas;MENDOZA;ERROR;ERROR;0.0;Sí;ERROR;0.0;Sí
Primer Congreso Nacional de Educación y Malvinas;Congreso;Nacional;Educación;2025-09-22;2025-10-17;2025-10-18;2025;octubre;17;18;del 17 al 18 de octubre de 2025;https://www.umaza.edu.ar/se-parte-del-primer-congreso-nacional-educacion-y-malvinas;Académico;Anual;CONGRESOS Y CONVENCIONES;Mendoza;ERROR;Universidad de Mendoza;MENDOZA;ERROR;ERROR;0.0;Sí;ERROR;0.0;Sí
Aspectos legales y humanos de la identificación de los caídos en Malvinas;Conferencia;Nacional - Regional (Cuyo);Derecho;2025-09-18;2025-09-18;2025-09-18;2025;Septiembre;18;18;18 Septiembre 2025;https://www.uda.edu.ar/index.php/categoria-uda/1766-aspectos-legales-y-humanos-de-la-identificacion-de-los-caidos-en-malvinas;Académico;Anual;CONGRESOS Y CONVENCIONES;Mendoza;ERROR;Universidad del Aconcagua;MENDOZA;ERROR;ERROR;0.0;Sí;ERROR;0.0;Sí
Jornada de reflexión: avances, retrocesos y desafíos a 30 años de Beijing;Jornada;Nacional - Regional (Cuyo);Derecho;2025-10-13;2025-10-13;2025-10-13;2025;octubre;13;13;13 octubre, 2025;https://um.edu.ar/sedes/san-rafael/;Académico;Anual;CONGRESOS Y CONVENCIONES;Mendoza;ERROR;Mendoza | San Rafael;MENDOZA;ERROR;ERROR;0.0;Sí;ERROR;0.0;Sí
Calvente, Cornejo, Bullrich y Petri inauguraron dos sedes de Gendarmería y Policía Federal en Guaymallén;Otro tipo de evento;Provincial;Seguridad;2025-09-29;2025-09-29;2025-09-29;2025;septiembre;29;29;29 de septiembre de 2025;https://www.guaymallen.gob.ar/calvente-cornejo-bullrich-petri-inauguraron-sedes-gendarmeria-policia-federal/;Gubernamental;Anual;FUERA DEL ALCANCE DEL OETR;Mendoza;ERROR;"frente a la Municipalidad de Guaymallén; la nueva sede de Gendarmería está en Puente de Hierro, calle Severo del Castillo al 9.000; la sede de la Policía Federal está en Villa Nueva, calle Benavente casi Libertad, frente al edificio de la Municipalidad de Guaymallén";GUAYMALLEN;ERROR;ERROR;0.0;Sí;ERROR;0.0;Sí
Feria Internacional del Libro de Mendoza 2025;Feria;Nacional;Literatura;2025-09-21;2025-09-25;2025-10-05;2025;septiembre;25;5;del 25 de septiembre al 5 de octubre;https://ffyl.uncuyo.edu.ar/por-que-filo-se-destaca-en-la-feria-internacional-del-libro-de-mendoza-2025;Académico;Anual;FERIAS Y EXPOSICIONES;Mendoza;ERROR;Espacio Cultural Julio Le Parc;GUAYMALLEN;ERROR;ERROR;0.0;Sí;ERROR;0.0;Sí
Energía Joven 2025;Otro tipo de evento;Provincial;Energía;2025-09-03;2025-09-03;2025-09-03;2025;septiembre;3;3;3 de septiembre, 2025;https://www.mendoza.gov.ar/prensa/educacion-cultura-infancias-dge/dge/;Gubernamental;Anual;FUERA DEL ALCANCE DEL OETR;Mendoza;ERROR;escuelas del Sur de Mendoza;Desconocido;ERROR;ERROR;0.0;Sí;ERROR;0.0;Sí
Jornadas de Análisis Político-Económico 2025;Foro;Local;Economía;2025-09-23;2025-09-23;2025-09-23;2025;septiembre;23;23;23 septiembre, 2025;https://www.guaymallen.gob.ar/calvente-anuncio-una-nueva-bateria-de-medidas-para-bajar-el-costo-fiscal-de-emprendimientos-que-se-instalen-en-guaymallen/;Gubernamental;Anual;CONGRESOS Y CONVENCIONES;Mendoza;ERROR;Hotel Hilton;Desconocido;ERROR;ERROR;0.0;Sí;ERROR;0.0;Sí
Nos sumamos al Programa de Becas para deportistas federados;Otro tipo de evento;Provincial;Deporte y ocio;2025-09-25;2025-09-24;2025-09-24;2025;septiembre;24;24;miércoles 24 de septiembre;https://www.uda.edu.ar/index.php/categoria-uda/1770-nos-sumamos-al-programa-de-becas-para-deportistas-federados;Gubernamental;Anual;FUERA DEL ALCANCE DEL OETR;Mendoza;ERROR;Salón Blanco del Estadio Malvinas Argentinas;MENDOZA;ERROR;ERROR;0.0;Sí;ERROR;0.0;Sí
Lanzan un programa de becas para deportistas mendocinos federados;Otro tipo de evento;Provincial;Deporte y ocio;2025-09-24;2025-09-24;2025-09-24;2025;septiembre;24;24;miércoles, 24 de septiembre de 2025;https://www.mendovoz.com/deportes/polideportivo/2025/9/24/lanzan-un-programa-de-becas-para-deportistas-mendocinos-federados-161920.html;Gubernamental;Anual;FUERA DEL ALCANCE DEL OETR;Mendoza;ERROR;Salón Blanco del Estadio Malvinas Argentinas;Desconocido;ERROR;ERROR;0.0;Sí;ERROR;0.0;Sí
3ª Jornada Interdisciplinaria de Seguridad Vial;Jornada;Nacional - Regional (Cuyo);Seguridad;;2025-06-24;2025-06-25;2025;junio;24;25;24 y 25 de junio;https://www.malargue.gov.ar/tag/juzgado-de-transito-municipal/;Gubernamental;Anual;CONGRESOS Y CONVENCIONES;Mendoza;ERROR;Nave Cultural de la Ciudad de Mendoza;Desconocido;ERROR;ERROR;0.0;Sí;ERROR;0.0;Sí
